Job_ID,Kategori_Pencarian,Domain_Compana,Posisi,Perusahaan,Skill_Name
JOB_0586,backend-developer,web_development,Intermediate ASP.NET Core Developer,PT Sahassa Panca Manunggal,TypeScript
JOB_0586,backend-developer,web_development,Intermediate ASP.NET Core Developer,PT Sahassa Panca Manunggal,Vue.js
JOB_0586,backend-developer,web_development,Intermediate ASP.NET Core Developer,PT Sahassa Panca Manunggal,.NET
JOB_0586,backend-developer,web_development,Intermediate ASP.NET Core Developer,PT Sahassa Panca Manunggal,REST API
JOB_0586,backend-developer,web_development,Intermediate ASP.NET Core Developer,PT Sahassa Panca Manunggal,Git
JOB_0587,backend-developer,web_development,"Senior Software Engineer, Backend",PT Solusi Transportasi Indonesia,SQL
JOB_0587,backend-developer,web_development,"Senior Software Engineer, Backend",PT Solusi Transportasi Indonesia,Excel
JOB_0587,backend-developer,web_development,"Senior Software Engineer, Backend",PT Solusi Transportasi Indonesia,TypeScript
JOB_0587,backend-developer,web_development,"Senior Software Engineer, Backend",PT Solusi Transportasi Indonesia,Golang
JOB_0587,backend-developer,web_development,"Senior Software Engineer, Backend",PT Solusi Transportasi Indonesia,Kubernetes
JOB_0587,backend-developer,web_development,"Senior Software Engineer, Backend",PT Solusi Transportasi Indonesia,Agile/Scrum
JOB_0588,backend-developer,web_development,Staff Backend/Interface Development - R&D Jakarta,PT SUPRANUSA SINDATA,Python
JOB_0588,backend-developer,web_development,Staff Backend/Interface Development - R&D Jakarta,PT SUPRANUSA SINDATA,SQL
JOB_0588,backend-developer,web_development,Staff Backend/Interface Development - R&D Jakarta,PT SUPRANUSA SINDATA,TypeScript
JOB_0588,backend-developer,web_development,Staff Backend/Interface Development - R&D Jakarta,PT SUPRANUSA SINDATA,.NET
JOB_0588,backend-developer,web_development,Staff Backend/Interface Development - R&D Jakarta,PT SUPRANUSA SINDATA,REST API
JOB_0588,backend-developer,web_development,Staff Backend/Interface Development - R&D Jakarta,PT SUPRANUSA SINDATA,Git
JOB_0589,backend-developer,web_development,Java/Full-Stack Developer,PT Triyakom,SQL
JOB_0589,backend-developer,web_development,Java/Full-Stack Developer,PT Triyakom,PostgreSQL
JOB_0589,backend-developer,web_development,Java/Full-Stack Developer,PT Triyakom,Excel
JOB_0589,backend-developer,web_development,Java/Full-Stack Developer,PT Triyakom,JavaScript
JOB_0589,backend-developer,web_development,Java/Full-Stack Developer,PT Triyakom,TypeScript
JOB_0589,backend-developer,web_development,Java/Full-Stack Developer,PT Triyakom,React.js
JOB_0589,backend-developer,web_development,Java/Full-Stack Developer,PT Triyakom,Vue.js
JOB_0589,backend-developer,web_development,Java/Full-Stack Developer,PT Triyakom,Angular
JOB_0589,backend-developer,web_development,Java/Full-Stack Developer,PT Triyakom,Java
JOB_0589,backend-developer,web_development,Java/Full-Stack Developer,PT Triyakom,Spring Boot
JOB_0589,backend-developer,web_development,Java/Full-Stack Developer,PT Triyakom,REST API
JOB_0589,backend-developer,web_development,Java/Full-Stack Developer,PT Triyakom,Docker
JOB_0589,backend-developer,web_development,Java/Full-Stack Developer,PT Triyakom,Kubernetes
JOB_0589,backend-developer,web_development,Java/Full-Stack Developer,PT Triyakom,Git
JOB_0589,backend-developer,web_development,Java/Full-Stack Developer,PT Triyakom,Microservices
JOB_0589,backend-developer,web_development,Java/Full-Stack Developer,PT Triyakom,Agile/Scrum
JOB_0590,backend-developer,web_development,Senior Odoo Developer (Technical),PT Nisson Indonesia,Python
JOB_0590,backend-developer,web_development,Senior Odoo Developer (Technical),PT Nisson Indonesia,PostgreSQL
JOB_0590,backend-developer,web_development,Senior Odoo Developer (Technical),PT Nisson Indonesia,Machine Learning
JOB_0590,backend-developer,web_development,Senior Odoo Developer (Technical),PT Nisson Indonesia,HTML
JOB_0590,backend-developer,web_development,Senior Odoo Developer (Technical),PT Nisson Indonesia,CSS
JOB_0590,backend-developer,web_development,Senior Odoo Developer (Technical),PT Nisson Indonesia,JavaScript
JOB_0590,backend-developer,web_development,Senior Odoo Developer (Technical),PT Nisson Indonesia,TypeScript
JOB_0591,backend-developer,web_development,"Senior Software Engineer, Backend",PT Solusi Transportasi Indonesia,Python
JOB_0591,backend-developer,web_development,"Senior Software Engineer, Backend",PT Solusi Transportasi Indonesia,PostgreSQL
JOB_0591,backend-developer,web_development,"Senior Software Engineer, Backend",PT Solusi Transportasi Indonesia,MySQL
JOB_0591,backend-developer,web_development,"Senior Software Engineer, Backend",PT Solusi Transportasi Indonesia,Excel
JOB_0591,backend-developer,web_development,"Senior Software Engineer, Backend",PT Solusi Transportasi Indonesia,TypeScript
JOB_0591,backend-developer,web_development,"Senior Software Engineer, Backend",PT Solusi Transportasi Indonesia,Golang
JOB_0591,backend-developer,web_development,"Senior Software Engineer, Backend",PT Solusi Transportasi Indonesia,Java
JOB_0591,backend-developer,web_development,"Senior Software Engineer, Backend",PT Solusi Transportasi Indonesia,Kubernetes
JOB_0591,backend-developer,web_development,"Senior Software Engineer, Backend",PT Solusi Transportasi Indonesia,AWS
JOB_0591,backend-developer,web_development,"Senior Software Engineer, Backend",PT Solusi Transportasi Indonesia,GCP
JOB_0591,backend-developer,web_development,"Senior Software Engineer, Backend",PT Solusi Transportasi Indonesia,Azure
JOB_0591,backend-developer,web_development,"Senior Software Engineer, Backend",PT Solusi Transportasi Indonesia,CI/CD
JOB_0591,backend-developer,web_development,"Senior Software Engineer, Backend",PT Solusi Transportasi Indonesia,Microservices
JOB_0592,backend-developer,web_development,IT JAVA Programmer (Junior),PT Hitachi eBworx Indonesia,SQL
JOB_0592,backend-developer,web_development,IT JAVA Programmer (Junior),PT Hitachi eBworx Indonesia,TypeScript
JOB_0592,backend-developer,web_development,IT JAVA Programmer (Junior),PT Hitachi eBworx Indonesia,Java
JOB_0593,backend-developer,web_development,Tech Lead Ruby on Rails,Luce Maintenance Group,PostgreSQL
JOB_0593,backend-developer,web_development,Tech Lead Ruby on Rails,Luce Maintenance Group,Excel
JOB_0593,backend-developer,web_development,Tech Lead Ruby on Rails,Luce Maintenance Group,TypeScript
JOB_0593,backend-developer,web_development,Tech Lead Ruby on Rails,Luce Maintenance Group,React.js
JOB_0593,backend-developer,web_development,Tech Lead Ruby on Rails,Luce Maintenance Group,Ruby
JOB_0593,backend-developer,web_development,Tech Lead Ruby on Rails,Luce Maintenance Group,GraphQL
JOB_0593,backend-developer,web_development,Tech Lead Ruby on Rails,Luce Maintenance Group,Docker
JOB_0593,backend-developer,web_development,Tech Lead Ruby on Rails,Luce Maintenance Group,Kubernetes
JOB_0593,backend-developer,web_development,Tech Lead Ruby on Rails,Luce Maintenance Group,CI/CD
JOB_0593,backend-developer,web_development,Tech Lead Ruby on Rails,Luce Maintenance Group,Git
JOB_0594,backend-developer,web_development,DevOps,PT. MONARCH INTI TEKNOLOGI,Python
JOB_0594,backend-developer,web_development,DevOps,PT. MONARCH INTI TEKNOLOGI,PostgreSQL
JOB_0594,backend-developer,web_development,DevOps,PT. MONARCH INTI TEKNOLOGI,MySQL
JOB_0594,backend-developer,web_development,DevOps,PT. MONARCH INTI TEKNOLOGI,TypeScript
JOB_0594,backend-developer,web_development,DevOps,PT. MONARCH INTI TEKNOLOGI,Golang
JOB_0594,backend-developer,web_development,DevOps,PT. MONARCH INTI TEKNOLOGI,Docker
JOB_0594,backend-developer,web_development,DevOps,PT. MONARCH INTI TEKNOLOGI,Kubernetes
JOB_0594,backend-developer,web_development,DevOps,PT. MONARCH INTI TEKNOLOGI,AWS
JOB_0594,backend-developer,web_development,DevOps,PT. MONARCH INTI TEKNOLOGI,GCP
JOB_0594,backend-developer,web_development,DevOps,PT. MONARCH INTI TEKNOLOGI,Azure
JOB_0594,backend-developer,web_development,DevOps,PT. MONARCH INTI TEKNOLOGI,CI/CD
JOB_0594,backend-developer,web_development,DevOps,PT. MONARCH INTI TEKNOLOGI,Git
JOB_0595,backend-developer,web_development,IOS Developer,PT GLOBAL LOYALTY INDONESIA,TypeScript
JOB_0595,backend-developer,web_development,IOS Developer,PT GLOBAL LOYALTY INDONESIA,Git
JOB_0595,backend-developer,web_development,IOS Developer,PT GLOBAL LOYALTY INDONESIA,UI/UX
JOB_0595,backend-developer,web_development,IOS Developer,PT GLOBAL LOYALTY INDONESIA,Problem Solving
JOB_0596,backend-developer,web_development,C# Developer,PT Petrolink Services Indonesia,SQL
JOB_0596,backend-developer,web_development,C# Developer,PT Petrolink Services Indonesia,PostgreSQL
JOB_0596,backend-developer,web_development,C# Developer,PT Petrolink Services Indonesia,Spark
JOB_0596,backend-developer,web_development,C# Developer,PT Petrolink Services Indonesia,HTML
JOB_0596,backend-developer,web_development,C# Developer,PT Petrolink Services Indonesia,JavaScript
JOB_0596,backend-developer,web_development,C# Developer,PT Petrolink Services Indonesia,TypeScript
JOB_0596,backend-developer,web_development,C# Developer,PT Petrolink Services Indonesia,Next.js
JOB_0596,backend-developer,web_development,C# Developer,PT Petrolink Services Indonesia,Angular
JOB_0596,backend-developer,web_development,C# Developer,PT Petrolink Services Indonesia,Node.js
JOB_0596,backend-developer,web_development,C# Developer,PT Petrolink Services Indonesia,.NET
JOB_0596,backend-developer,web_development,C# Developer,PT Petrolink Services Indonesia,REST API
JOB_0596,backend-developer,web_development,C# Developer,PT Petrolink Services Indonesia,CI/CD
JOB_0596,backend-developer,web_development,C# Developer,PT Petrolink Services Indonesia,Agile/Scrum
JOB_0597,backend-developer,web_development,Senior Programmer ( Kota Makassar),Universitas Ciputra Surabaya,MySQL
JOB_0597,backend-developer,web_development,Senior Programmer ( Kota Makassar),Universitas Ciputra Surabaya,HTML
JOB_0597,backend-developer,web_development,Senior Programmer ( Kota Makassar),Universitas Ciputra Surabaya,CSS
JOB_0597,backend-developer,web_development,Senior Programmer ( Kota Makassar),Universitas Ciputra Surabaya,PHP
JOB_0598,backend-developer,web_development,Avaloq Developer – Defect Resolution / Application Support,G2 Comtech Asia Pte Ltd,SQL
JOB_0598,backend-developer,web_development,Avaloq Developer – Defect Resolution / Application Support,G2 Comtech Asia Pte Ltd,TypeScript
JOB_0598,backend-developer,web_development,Avaloq Developer – Defect Resolution / Application Support,G2 Comtech Asia Pte Ltd,Golang
JOB_0599,backend-developer,web_development,Junior Software Developer,PT Sahabat Laut Lestari,SQL
JOB_0599,backend-developer,web_development,Junior Software Developer,PT Sahabat Laut Lestari,PostgreSQL
JOB_0599,backend-developer,web_development,Junior Software Developer,PT Sahabat Laut Lestari,MySQL
JOB_0599,backend-developer,web_development,Junior Software Developer,PT Sahabat Laut Lestari,REST API
JOB_0599,backend-developer,web_development,Junior Software Developer,PT Sahabat Laut Lestari,Git
JOB_0600,backend-developer,web_development,Software Engineer in Test - Insurance,PT Solusi Transportasi Indonesia,PostgreSQL
JOB_0600,backend-developer,web_development,Software Engineer in Test - Insurance,PT Solusi Transportasi Indonesia,MySQL
JOB_0600,backend-developer,web_development,Software Engineer in Test - Insurance,PT Solusi Transportasi Indonesia,Excel
JOB_0600,backend-developer,web_development,Software Engineer in Test - Insurance,PT Solusi Transportasi Indonesia,JavaScript
JOB_0600,backend-developer,web_development,Software Engineer in Test - Insurance,PT Solusi Transportasi Indonesia,TypeScript
JOB_0600,backend-developer,web_development,Software Engineer in Test - Insurance,PT Solusi Transportasi Indonesia,Node.js
JOB_0600,backend-developer,web_development,Software Engineer in Test - Insurance,PT Solusi Transportasi Indonesia,Golang
JOB_0600,backend-developer,web_development,Software Engineer in Test - Insurance,PT Solusi Transportasi Indonesia,Java
JOB_0600,backend-developer,web_development,Software Engineer in Test - Insurance,PT Solusi Transportasi Indonesia,Git
JOB_0600,backend-developer,web_development,Software Engineer in Test - Insurance,PT Solusi Transportasi Indonesia,Microservices
JOB_0601,backend-developer,web_development,Head of Software Solutions,Yayasan Bina Nusantara,JavaScript
JOB_0601,backend-developer,web_development,Head of Software Solutions,Yayasan Bina Nusantara,TypeScript
JOB_0601,backend-developer,web_development,Head of Software Solutions,Yayasan Bina Nusantara,React.js
JOB_0602,backend-developer,web_development,Software Engineer,Geonet Property & Finance Group,Python
JOB_0602,backend-developer,web_development,Software Engineer,Geonet Property & Finance Group,SQL
JOB_0602,backend-developer,web_development,Software Engineer,Geonet Property & Finance Group,JavaScript
JOB_0602,backend-developer,web_development,Software Engineer,Geonet Property & Finance Group,TypeScript
JOB_0602,backend-developer,web_development,Software Engineer,Geonet Property & Finance Group,React.js
JOB_0602,backend-developer,web_development,Software Engineer,Geonet Property & Finance Group,Node.js
JOB_0602,backend-developer,web_development,Software Engineer,Geonet Property & Finance Group,PHP
JOB_0602,backend-developer,web_development,Software Engineer,Geonet Property & Finance Group,Laravel
JOB_0602,backend-developer,web_development,Software Engineer,Geonet Property & Finance Group,AWS
JOB_0602,backend-developer,web_development,Software Engineer,Geonet Property & Finance Group,GCP
JOB_0602,backend-developer,web_development,Software Engineer,Geonet Property & Finance Group,Git
JOB_0602,backend-developer,web_development,Software Engineer,Geonet Property & Finance Group,UI/UX
JOB_0603,backend-developer,web_development,Java Developer,PT Karisma Zona Kreatifku,PostgreSQL
JOB_0603,backend-developer,web_development,Java Developer,PT Karisma Zona Kreatifku,Excel
JOB_0603,backend-developer,web_development,Java Developer,PT Karisma Zona Kreatifku,TypeScript
JOB_0603,backend-developer,web_development,Java Developer,PT Karisma Zona Kreatifku,React.js
JOB_0603,backend-developer,web_development,Java Developer,PT Karisma Zona Kreatifku,Bootstrap
JOB_0603,backend-developer,web_development,Java Developer,PT Karisma Zona Kreatifku,Java
JOB_0603,backend-developer,web_development,Java Developer,PT Karisma Zona Kreatifku,Spring Boot
JOB_0603,backend-developer,web_development,Java Developer,PT Karisma Zona Kreatifku,AWS
JOB_0603,backend-developer,web_development,Java Developer,PT Karisma Zona Kreatifku,UI/UX
JOB_0605,backend-developer,web_development,Java Developer,"PT. Metrodata Electronics, Tbk",Excel
JOB_0605,backend-developer,web_development,Java Developer,"PT. Metrodata Electronics, Tbk",TypeScript
JOB_0605,backend-developer,web_development,Java Developer,"PT. Metrodata Electronics, Tbk",Java
JOB_0605,backend-developer,web_development,Java Developer,"PT. Metrodata Electronics, Tbk",REST API
JOB_0605,backend-developer,web_development,Java Developer,"PT. Metrodata Electronics, Tbk",UI/UX
JOB_0605,backend-developer,web_development,Java Developer,"PT. Metrodata Electronics, Tbk",Problem Solving
JOB_0606,backend-developer,web_development,"Engineering Manager, Backend - Consumer Experience",PT Solusi Transportasi Indonesia,PostgreSQL
JOB_0606,backend-developer,web_development,"Engineering Manager, Backend - Consumer Experience",PT Solusi Transportasi Indonesia,MySQL
JOB_0606,backend-developer,web_development,"Engineering Manager, Backend - Consumer Experience",PT Solusi Transportasi Indonesia,Excel
JOB_0606,backend-developer,web_development,"Engineering Manager, Backend - Consumer Experience",PT Solusi Transportasi Indonesia,TypeScript
JOB_0606,backend-developer,web_development,"Engineering Manager, Backend - Consumer Experience",PT Solusi Transportasi Indonesia,AWS
JOB_0606,backend-developer,web_development,"Engineering Manager, Backend - Consumer Experience",PT Solusi Transportasi Indonesia,GCP
JOB_0606,backend-developer,web_development,"Engineering Manager, Backend - Consumer Experience",PT Solusi Transportasi Indonesia,Azure
JOB_0606,backend-developer,web_development,"Engineering Manager, Backend - Consumer Experience",PT Solusi Transportasi Indonesia,CI/CD
JOB_0606,backend-developer,web_development,"Engineering Manager, Backend - Consumer Experience",PT Solusi Transportasi Indonesia,Git
JOB_0607,backend-developer,web_development,JAVA Developer Expert (IT Audit & Regulatory Compliance),PT Sejahtera Sama Kita,SQL
JOB_0607,backend-developer,web_development,JAVA Developer Expert (IT Audit & Regulatory Compliance),PT Sejahtera Sama Kita,R
JOB_0607,backend-developer,web_development,JAVA Developer Expert (IT Audit & Regulatory Compliance),PT Sejahtera Sama Kita,TypeScript
JOB_0607,backend-developer,web_development,JAVA Developer Expert (IT Audit & Regulatory Compliance),PT Sejahtera Sama Kita,Java
JOB_0607,backend-developer,web_development,JAVA Developer Expert (IT Audit & Regulatory Compliance),PT Sejahtera Sama Kita,Microservices
JOB_0607,backend-developer,web_development,JAVA Developer Expert (IT Audit & Regulatory Compliance),PT Sejahtera Sama Kita,Cybersecurity
JOB_0608,backend-developer,web_development,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,SQL
JOB_0608,backend-developer,web_development,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,PostgreSQL
JOB_0608,backend-developer,web_development,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,MySQL
JOB_0608,backend-developer,web_development,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,MongoDB
JOB_0608,backend-developer,web_development,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,JavaScript
JOB_0608,backend-developer,web_development,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,TypeScript
JOB_0608,backend-developer,web_development,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,React.js
JOB_0608,backend-developer,web_development,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,Node.js
JOB_0608,backend-developer,web_development,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,REST API
JOB_0608,backend-developer,web_development,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,GraphQL
JOB_0608,backend-developer,web_development,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,AWS
JOB_0608,backend-developer,web_development,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,CI/CD
JOB_0608,backend-developer,web_development,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,Git
JOB_0608,backend-developer,web_development,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,Microservices
JOB_0608,backend-developer,web_development,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,UI/UX
JOB_0608,backend-developer,web_development,"Full Stack Developer (Node.js, React.js, SQL, AWS)",PT Kencana Jaya Kreasi Lestari,Agile/Scrum
JOB_0609,backend-developer,web_development,PROGRAMMER,PT. PLANA NETWORKS INDONESIA,TypeScript
JOB_0609,backend-developer,web_development,PROGRAMMER,PT. PLANA NETWORKS INDONESIA,Java
JOB_0610,backend-developer,web_development,FULL STACK DEVELOPER (WEB APLIKASI),PT. AMORA WALET INDONESIA,Python
JOB_0610,backend-developer,web_development,FULL STACK DEVELOPER (WEB APLIKASI),PT. AMORA WALET INDONESIA,PostgreSQL
JOB_0610,backend-developer,web_development,FULL STACK DEVELOPER (WEB APLIKASI),PT. AMORA WALET INDONESIA,MySQL
JOB_0610,backend-developer,web_development,FULL STACK DEVELOPER (WEB APLIKASI),PT. AMORA WALET INDONESIA,MongoDB
JOB_0610,backend-developer,web_development,FULL STACK DEVELOPER (WEB APLIKASI),PT. AMORA WALET INDONESIA,Machine Learning
JOB_0610,backend-developer,web_development,FULL STACK DEVELOPER (WEB APLIKASI),PT. AMORA WALET INDONESIA,HTML
JOB_0610,backend-developer,web_development,FULL STACK DEVELOPER (WEB APLIKASI),PT. AMORA WALET INDONESIA,CSS
JOB_0610,backend-developer,web_development,FULL STACK DEVELOPER (WEB APLIKASI),PT. AMORA WALET INDONESIA,JavaScript
JOB_0610,backend-developer,web_development,FULL STACK DEVELOPER (WEB APLIKASI),PT. AMORA WALET INDONESIA,React.js
JOB_0610,backend-developer,web_development,FULL STACK DEVELOPER (WEB APLIKASI),PT. AMORA WALET INDONESIA,Vue.js
JOB_0610,backend-developer,web_development,FULL STACK DEVELOPER (WEB APLIKASI),PT. AMORA WALET INDONESIA,Angular
JOB_0610,backend-developer,web_development,FULL STACK DEVELOPER (WEB APLIKASI),PT. AMORA WALET INDONESIA,Node.js
JOB_0610,backend-developer,web_development,FULL STACK DEVELOPER (WEB APLIKASI),PT. AMORA WALET INDONESIA,PHP
JOB_0610,backend-developer,web_development,FULL STACK DEVELOPER (WEB APLIKASI),PT. AMORA WALET INDONESIA,REST API
JOB_0610,backend-developer,web_development,FULL STACK DEVELOPER (WEB APLIKASI),PT. AMORA WALET INDONESIA,AWS
JOB_0610,backend-developer,web_development,FULL STACK DEVELOPER (WEB APLIKASI),PT. AMORA WALET INDONESIA,GCP
JOB_0610,backend-developer,web_development,FULL STACK DEVELOPER (WEB APLIKASI),PT. AMORA WALET INDONESIA,CI/CD
JOB_0610,backend-developer,web_development,FULL STACK DEVELOPER (WEB APLIKASI),PT. AMORA WALET INDONESIA,Git
JOB_0610,backend-developer,web_development,FULL STACK DEVELOPER (WEB APLIKASI),PT. AMORA WALET INDONESIA,Problem Solving
JOB_0611,backend-developer,web_development,"Lead Engineer, AI Agents & Backend Platforms",PT Solusi Transportasi Indonesia,Excel
JOB_0611,backend-developer,web_development,"Lead Engineer, AI Agents & Backend Platforms",PT Solusi Transportasi Indonesia,TypeScript
JOB_0611,backend-developer,web_development,"Lead Engineer, AI Agents & Backend Platforms",PT Solusi Transportasi Indonesia,Golang
JOB_0611,backend-developer,web_development,"Lead Engineer, AI Agents & Backend Platforms",PT Solusi Transportasi Indonesia,REST API
JOB_0611,backend-developer,web_development,"Lead Engineer, AI Agents & Backend Platforms",PT Solusi Transportasi Indonesia,CI/CD
JOB_0611,backend-developer,web_development,"Lead Engineer, AI Agents & Backend Platforms",PT Solusi Transportasi Indonesia,Microservices
JOB_0612,backend-developer,web_development,Programmer,PT. Ken Solusindo,Python
JOB_0612,backend-developer,web_development,Programmer,PT. Ken Solusindo,SQL
JOB_0612,backend-developer,web_development,Programmer,PT. Ken Solusindo,PostgreSQL
JOB_0612,backend-developer,web_development,Programmer,PT. Ken Solusindo,MySQL
JOB_0612,backend-developer,web_development,Programmer,PT. Ken Solusindo,MongoDB
JOB_0612,backend-developer,web_development,Programmer,PT. Ken Solusindo,Excel
JOB_0612,backend-developer,web_development,Programmer,PT. Ken Solusindo,JavaScript
JOB_0612,backend-developer,web_development,Programmer,PT. Ken Solusindo,TypeScript
JOB_0612,backend-developer,web_development,Programmer,PT. Ken Solusindo,PHP
JOB_0612,backend-developer,web_development,Programmer,PT. Ken Solusindo,Golang
JOB_0613,backend-developer,web_development,Java Spring Boot Developer,PT Hare Business Consulting,PostgreSQL
JOB_0613,backend-developer,web_development,Java Spring Boot Developer,PT Hare Business Consulting,TypeScript
JOB_0613,backend-developer,web_development,Java Spring Boot Developer,PT Hare Business Consulting,Java
JOB_0613,backend-developer,web_development,Java Spring Boot Developer,PT Hare Business Consulting,Spring Boot
JOB_0613,backend-developer,web_development,Java Spring Boot Developer,PT Hare Business Consulting,REST API
JOB_0613,backend-developer,web_development,Java Spring Boot Developer,PT Hare Business Consulting,Git
JOB_0613,backend-developer,web_development,Java Spring Boot Developer,PT Hare Business Consulting,UI/UX
JOB_0613,backend-developer,web_development,Java Spring Boot Developer,PT Hare Business Consulting,Agile/Scrum
JOB_0615,backend-developer,web_development,Full Stack Developer,PT IDStar Cipta Teknologi,PostgreSQL
JOB_0615,backend-developer,web_development,Full Stack Developer,PT IDStar Cipta Teknologi,JavaScript
JOB_0615,backend-developer,web_development,Full Stack Developer,PT IDStar Cipta Teknologi,TypeScript
JOB_0615,backend-developer,web_development,Full Stack Developer,PT IDStar Cipta Teknologi,React.js
JOB_0615,backend-developer,web_development,Full Stack Developer,PT IDStar Cipta Teknologi,Golang
JOB_0615,backend-developer,web_development,Full Stack Developer,PT IDStar Cipta Teknologi,Java
JOB_0615,backend-developer,web_development,Full Stack Developer,PT IDStar Cipta Teknologi,Spring Boot
JOB_0615,backend-developer,web_development,Full Stack Developer,PT IDStar Cipta Teknologi,REST API
JOB_0615,backend-developer,web_development,Full Stack Developer,PT IDStar Cipta Teknologi,Docker
JOB_0615,backend-developer,web_development,Full Stack Developer,PT IDStar Cipta Teknologi,Kubernetes
JOB_0615,backend-developer,web_development,Full Stack Developer,PT IDStar Cipta Teknologi,AWS
JOB_0615,backend-developer,web_development,Full Stack Developer,PT IDStar Cipta Teknologi,Git
JOB_0615,backend-developer,web_development,Full Stack Developer,PT IDStar Cipta Teknologi,Figma
JOB_0615,backend-developer,web_development,Full Stack Developer,PT IDStar Cipta Teknologi,UI/UX
JOB_0616,backend-developer,web_development,Full Stack Developer (Nuxt.js & Laravel),PT Eigerindo Multi Produk Industri,PostgreSQL
JOB_0616,backend-developer,web_development,Full Stack Developer (Nuxt.js & Laravel),PT Eigerindo Multi Produk Industri,MySQL
JOB_0616,backend-developer,web_development,Full Stack Developer (Nuxt.js & Laravel),PT Eigerindo Multi Produk Industri,JavaScript
JOB_0616,backend-developer,web_development,Full Stack Developer (Nuxt.js & Laravel),PT Eigerindo Multi Produk Industri,TypeScript
JOB_0616,backend-developer,web_development,Full Stack Developer (Nuxt.js & Laravel),PT Eigerindo Multi Produk Industri,Laravel
JOB_0616,backend-developer,web_development,Full Stack Developer (Nuxt.js & Laravel),PT Eigerindo Multi Produk Industri,REST API
JOB_0616,backend-developer,web_development,Full Stack Developer (Nuxt.js & Laravel),PT Eigerindo Multi Produk Industri,Git
JOB_0617,backend-developer,web_development,Frontend Developer,PT Abhimata Persada,CSS
JOB_0617,backend-developer,web_development,Frontend Developer,PT Abhimata Persada,JavaScript
JOB_0617,backend-developer,web_development,Frontend Developer,PT Abhimata Persada,TypeScript
JOB_0617,backend-developer,web_development,Frontend Developer,PT Abhimata Persada,React.js
JOB_0617,backend-developer,web_development,Frontend Developer,PT Abhimata Persada,Next.js
JOB_0617,backend-developer,web_development,Frontend Developer,PT Abhimata Persada,Vue.js
JOB_0617,backend-developer,web_development,Frontend Developer,PT Abhimata Persada,Angular
JOB_0617,backend-developer,web_development,Frontend Developer,PT Abhimata Persada,Tailwind CSS
JOB_0617,backend-developer,web_development,Frontend Developer,PT Abhimata Persada,Git
JOB_0617,backend-developer,web_development,Frontend Developer,PT Abhimata Persada,UI/UX
JOB_0617,backend-developer,web_development,Frontend Developer,PT Abhimata Persada,Agile/Scrum
JOB_0618,backend-developer,web_development,Epicor Developer,PT Lyman Investindo,SQL
JOB_0618,backend-developer,web_development,Epicor Developer,PT Lyman Investindo,TypeScript
JOB_0618,backend-developer,web_development,Epicor Developer,PT Lyman Investindo,REST API
JOB_0618,backend-developer,web_development,Epicor Developer,PT Lyman Investindo,Linux
JOB_0619,backend-developer,web_development,Senior Odoo Developer,PT IDStar Cipta Teknologi,Python
JOB_0619,backend-developer,web_development,Senior Odoo Developer,PT IDStar Cipta Teknologi,PostgreSQL
JOB_0619,backend-developer,web_development,Senior Odoo Developer,PT IDStar Cipta Teknologi,Machine Learning
JOB_0619,backend-developer,web_development,Senior Odoo Developer,PT IDStar Cipta Teknologi,HTML
JOB_0619,backend-developer,web_development,Senior Odoo Developer,PT IDStar Cipta Teknologi,CSS
JOB_0619,backend-developer,web_development,Senior Odoo Developer,PT IDStar Cipta Teknologi,JavaScript
JOB_0619,backend-developer,web_development,Senior Odoo Developer,PT IDStar Cipta Teknologi,TypeScript
JOB_0620,backend-developer,web_development,Lead Developer (Python),PT Hashmicro Solusi Indonesia,Python
JOB_0620,backend-developer,web_development,Lead Developer (Python),PT Hashmicro Solusi Indonesia,PostgreSQL
JOB_0620,backend-developer,web_development,Lead Developer (Python),PT Hashmicro Solusi Indonesia,MySQL
JOB_0620,backend-developer,web_development,Lead Developer (Python),PT Hashmicro Solusi Indonesia,JavaScript
JOB_0620,backend-developer,web_development,Lead Developer (Python),PT Hashmicro Solusi Indonesia,TypeScript
